curve,operation,size,repetition,threads,execution_mode,elapsed_ns,operations
BN254,field_mul,4,3,2,parallel,87400,32
BN254,field_mul,4,4,2,parallel,114318,32
BN254,field_mul,4,5,2,parallel,86085,32
BN254,field_mul,4,6,2,parallel,95293,32
BN254,field_mul,4,7,2,parallel,72189,32
BN254,field_mul,4,8,2,parallel,68858,32
BN254,field_mul,4,9,2,parallel,93855,32
BN254,field_mul,8,0,2,parallel,76312,64
BN254,field_mul,8,1,2,parallel,71703,64
BN254,field_mul,8,2,2,parallel,89827,64
BN254,field_mul,8,3,2,parallel,70552,64
BN254,field_mul,8,4,2,parallel,79788,64
BN254,field_mul,8,5,2,parallel,79277,64
BN254,field_mul,8,6,2,parallel,79543,64
BN254,field_mul,8,7,2,parallel,73262,64
BN254,field_mul,8,8,2,parallel,73998,64
BN254,field_mul,8,9,2,parallel,93294,64
BN254,field_mul,16,0,2,parallel,82664,128
BN254,field_mul,16,1,2,parallel,89256,128
BN254,field_mul,16,2,2,parallel,87590,128
BN254,field_mul,16,3,2,parallel,91478,128
BN254,field_mul,16,4,2,parallel,80831,128
BN254,field_mul,16,5,2,parallel,88721,128
BN254,field_mul,16,6,2,parallel,87608,128
BN254,field_mul,16,7,2,parallel,104572,128
BN254,field_mul,16,8,2,parallel,89146,128
BN254,field_mul,16,9,2,parallel,93283,128
BN254,field_mul,32,0,2,parallel,104448,256
BN254,field_mul,32,1,2,parallel,101238,256
BN254,field_mul,32,2,2,parallel,106612,256
BN254,field_mul,32,3,2,parallel,92913,256
BN254,field_mul,32,4,2,parallel,102621,256
BN254,field_mul,32,5,2,parallel,91450,256
BN254,field_mul,32,6,2,parallel,96059,256
BN254,field_mul,32,7,2,parallel,96499,256
BN254,field_mul,32,8,2,parallel,99415,256
BN254,field_mul,32,9,2,parallel,103426,256
BN254,field_mul,64,0,2,parallel,102183,512
BN254,field_mul,64,1,2,parallel,97271,512
BN254,field_mul,64,2,2,parallel,104705,512
BN254,field_mul,64,3,2,parallel,100948,512
BN254,field_mul,64,4,2,parallel,99926,512
BN254,field_mul,64,5,2,parallel,102601,512
BN254,field_mul,64,6,2,parallel,97824,512
BN254,field_mul,64,7,2,parallel,109273,512
BN254,field_mul,64,8,2,parallel,113701,512
BN254,field_mul,64,9,2,parallel,124251,512
BN254,field_mul,128,0,2,parallel,121937,1024
BN254,field_mul,128,1,2,parallel,104998,1024
BN254,field_mul,128,2,2,parallel,107591,1024
BN254,field_mul,128,3,2,parallel,91461,1024
BN254,field_mul,128,4,2,parallel,92062,1024
BN254,field_mul,128,5,2,parallel,112761,1024
BN254,field_mul,128,6,2,parallel,118984,1024
BN254,field_mul,128,7,2,parallel,95941,1024
BN254,field_mul,128,8,2,parallel,103743,1024
BN254,field_mul,128,9,2,parallel,119422,1024
BN254,field_mul,256,0,2,parallel,112269,2048
BN254,field_mul,256,1,2,parallel,113431,2048
BN254,field_mul,256,2,2,parallel,138823,2048
BN254,field_mul,256,3,2,parallel,107921,2048
BN254,field_mul,256,4,2,parallel,118079,2048
BN254,field_mul,256,5,2,parallel,124138,2048
BN254,field_mul,256,6,2,parallel,110012,2048
BN254,field_mul,256,7,2,parallel,127557,2048
BN254,field_mul,256,8,2,parallel,116477,2048
BN254,field_mul,256,9,2,parallel,122751,2048
BN254,field_mul,512,0,2,parallel,158505,4096
BN254,field_mul,512,1,2,parallel,131485,4096
BN254,field_mul,512,2,2,parallel,142204,4096
BN254,field_mul,512,3,2,parallel,139577,4096
BN254,field_mul,512,4,2,parallel,154400,4096
BN254,field_mul,512,5,2,parallel,166730,4096
BN254,field_mul,512,6,2,parallel,185631,4096
BN254,field_mul,512,7,2,parallel,131495,4096
BN254,field_mul,512,8,2,parallel,129541,4096
BN254,field_mul,512,9,2,parallel,136817,4096
BN254,field_inv,2,0,2,parallel,114183,16
BN254,field_inv,2,1,2,parallel,109529,16
BN254,field_inv,2,2,2,parallel,137331,16
BN254,field_inv,2,3,2,parallel,180966,16
BN254,field_inv,2,4,2,parallel,152245,16
BN254,field_inv,2,5,2,parallel,137165,16
BN254,field_inv,2,6,2,parallel,143367,16
BN254,field_inv,2,7,2,parallel,141289,16
BN254,field_inv,2,8,2,parallel,155512,16
BN254,field_inv,2,9,2,parallel,125060,16
BN254,field_inv,4,0,2,parallel,167164,32
BN254,field_inv,4,1,2,parallel,162543,32
BN254,field_inv,4,2,2,parallel,137305,32
BN254,field_inv,4,3,2,parallel,156852,32
BN254,field_inv,4,4,2,parallel,164116,32
BN254,field_inv,4,5,2,parallel,159036,32
BN254,field_inv,4,6,2,parallel,196836,32
BN254,field_inv,4,7,2,parallel,163852,32
BN254,field_inv,4,8,2,parallel,187577,32
BN254,field_inv,4,9,2,parallel,169516,32
BN254,field_inv,8,0,2,parallel,281190,64
BN254,field_inv,8,1,2,parallel,199865,64
BN254,field_inv,8,2,2,parallel,206023,64
BN254,field_inv,8,3,2,parallel,226779,64
BN254,field_inv,8,4,2,parallel,207977,64
BN254,field_inv,8,5,2,parallel,205321,64
BN254,field_inv,8,6,2,parallel,204571,64
BN254,field_inv,8,7,2,parallel,196100,64
BN254,field_inv,8,8,2,parallel,199526,64
BN254,field_inv,8,9,2,parallel,229888,64
BN254,field_inv,16,0,2,parallel,271180,128
BN254,field_inv,16,1,2,parallel,270934,128
BN254,field_inv,16,2,2,parallel,249559,128
BN254,field_inv,16,3,2,parallel,262057,128
BN254,field_inv,16,4,2,parallel,266015,128
BN254,field_inv,16,5,2,parallel,317981,128
BN254,field_inv,16,6,2,parallel,242201,128
BN254,field_inv,16,7,2,parallel,277376,128
BN254,field_inv,16,8,2,parallel,302052,128
BN254,field_inv,16,9,2,parallel,244976,128
BN254,field_inv,32,0,2,parallel,450959,256
BN254,field_inv,32,1,2,parallel,468317,256
BN254,field_inv,32,2,2,parallel,467951,256
BN254,field_inv,32,3,2,parallel,490758,256
BN254,field_inv,32,4,2,parallel,409792,256
BN254,field_inv,32,5,2,parallel,359974,256
BN254,field_inv,32,6,2,parallel,461388,256
BN254,field_inv,32,7,2,parallel,429780,256
BN254,field_inv,32,8,2,parallel,486215,256
BN254,field_inv,32,9,2,parallel,394249,256
BN254,field_inv,64,0,2,parallel,877783,512
BN254,field_inv,64,1,2,parallel,727779,512
BN254,field_inv,64,2,2,parallel,724223,512
BN254,field_inv,64,3,2,parallel,854826,512
BN254,field_inv,64,4,2,parallel,676233,512
BN254,field_inv,64,5,2,parallel,652454,512
BN254,field_inv,64,6,2,parallel,797174,512
BN254,field_inv,64,7,2,parallel,699201,512
BN254,field_inv,64,8,2,parallel,723236,512
BN254,field_inv,64,9,2,parallel,885699,512
BN254,field_inv,128,0,2,parallel,1474682,1024
BN254,field_inv,128,1,2,parallel,1653653,1024
BN254,field_inv,128,2,2,parallel,1307654,1024
BN254,field_inv,128,3,2,parallel,1291133,1024
BN254,field_inv,128,4,2,parallel,1438978,1024
BN254,field_inv,128,5,2,parallel,1379011,1024
BN254,field_inv,128,6,2,parallel,1548162,1024
BN254,field_inv,128,7,2,parallel,1195675,1024
BN254,field_inv,128,8,2,parallel,1410516,1024
BN254,field_inv,128,9,2,parallel,1344381,1024
BN254,field_inv,256,0,2,parallel,2707308,2048
BN254,field_inv,256,1,2,parallel,2509280,2048
BN254,field_inv,256,2,2,parallel,2330913,2048
BN254,field_inv,256,3,2,parallel,2675009,2048
BN254,field_inv,256,4,2,parallel,2719251,2048
BN254,field_inv,256,5,2,parallel,2605829,2048
BN254,field_inv,256,6,2,parallel,3537506,2048
BN254,field_inv,256,7,2,parallel,2643109,2048
BN254,field_inv,256,8,2,parallel,2995864,2048
BN254,field_inv,256,9,2,parallel,2719501,2048
BN254,field_inv,512,0,2,parallel,5047486,4096
BN254,field_inv,512,1,2,parallel,4786497,4096
BN254,field_inv,512,2,2,parallel,4507798,4096
BN254,field_inv,512,3,2,parallel,4831923,4096
BN254,field_inv,512,4,2,parallel,5098407,4096
BN254,field_inv,512,5,2,parallel,4711998,4096
BN254,field_inv,512,6,2,parallel,4945193,4096
BN254,field_inv,512,7,2,parallel,5764016,4096
BN254,field_inv,512,8,2,parallel,4621700,4096
BN254,field_inv,512,9,2,parallel,5201621,4096
BLS12-377,field_add,2,0,2,parallel,92602,16
BLS12-377,field_add,2,1,2,parallel,90123,16
BLS12-377,field_add,2,2,2,parallel,81773,16
BLS12-377,field_add,2,3,2,parallel,107169,16
BLS12-377,field_add,2,4,2,parallel,90338,16
BLS12-377,field_add,2,5,2,parallel,116371,16
BLS12-377,field_add,2,6,2,parallel,88765,16
BLS12-377,field_add,2,7,2,parallel,99460,16
BLS12-377,field_add,2,8,2,parallel,95718,16
BLS12-377,field_add,2,9,2,parallel,91771,16
BLS12-377,field_add,4,0,2,parallel,88915,32
BLS12-377,field_add,4,1,2,parallel,90839,32
BLS12-377,field_add,4,2,2,parallel,103423,32
BLS12-377,field_add,4,3,2,parallel,94977,32
BLS12-377,field_add,4,4,2,parallel,94624,32
BLS12-377,field_add,4,5,2,parallel,97368,32
BLS12-377,field_add,4,6,2,parallel,81482,32
BLS12-377,field_add,4,7,2,parallel,92562,32
BLS12-377,field_add,4,8,2,parallel,86902,32
BLS12-377,field_add,4,9,2,parallel,110045,32
BLS12-377,field_add,8,0,2,parallel,92508,64
BLS12-377,field_add,8,1,2,parallel,100417,64
BLS12-377,field_add,8,2,2,parallel,85124,64
BLS12-377,field_add,8,3,2,parallel,93207,64
BLS12-377,field_add,8,4,2,parallel,86277,64
BLS12-377,field_add,8,5,2,parallel,88327,64
BLS12-377,field_add,8,6,2,parallel,88572,64
BLS12-377,field_add,8,7,2,parallel,126064,64
BLS12-377,field_add,8,8,2,parallel,88755,64
BLS12-377,field_add,8,9,2,parallel,94932,64
BLS12-377,field_add,16,0,2,parallel,100865,128
BLS12-377,field_add,16,1,2,parallel,99375,128
BLS12-377,field_add,16,2,2,parallel,90769,128
BLS12-377,field_add,16,3,2,parallel,94706,128
BLS12-377,field_add,16,4,2,parallel,95598,128
BLS12-377,field_add,16,5,2,parallel,95518,128
BLS12-377,field_add,16,6,2,parallel,96943,128
BLS12-377,field_add,16,7,2,parallel,104404,128
BLS12-377,field_add,16,8,2,parallel,125134,128
BLS12-377,field_add,16,9,2,parallel,152143,128
BLS12-377,field_add,32,0,2,parallel,146008,256
BLS12-377,field_add,32,1,2,parallel,97591,256
BLS12-377,field_add,32,2,2,parallel,111087,256
BLS12-377,field_add,32,3,2,parallel,95027,256
BLS12-377,field_add,32,4,2,parallel,123349,256
BLS12-377,field_add,32,5,2,parallel,111580,256
BLS12-377,field_add,32,6,2,parallel,122924,256
BLS12-377,field_add,32,7,2,parallel,98323,256
BLS12-377,field_add,32,8,2,parallel,99540,256
BLS12-377,field_add,32,9,2,parallel,164065,256
BLS12-377,field_add,64,0,2,parallel,116647,512
BLS12-377,field_add,64,1,2,parallel,116096,512
BLS12-377,field_add,64,2,2,parallel,174585,512
BLS12-377,field_add,64,3,2,parallel,100377,512
BLS12-377,field_add,64,4,2,parallel,120037,512
BLS12-377,field_add,64,5,2,parallel,88845,512
BLS12-377,field_add,64,6,2,parallel,92132,512
BLS12-377,field_add,64,7,2,parallel,104605,512
BLS12-377,field_add,64,8,2,parallel,109143,512
BLS12-377,field_add,64,9,2,parallel,81933,512
BLS12-377,field_add,128,0,2,parallel,93494,1024
BLS12-377,field_add,128,1,2,parallel,92783,1024
BLS12-377,field_add,128,2,2,parallel,113842,1024
BLS12-377,field_add,128,3,2,parallel,89196,1024
BLS12-377,field_add,128,4,2,parallel,99346,1024
BLS12-377,field_add,128,5,2,parallel,92852,1024
BLS12-377,field_add,128,6,2,parallel,93694,1024
BLS12-377,field_add,128,7,2,parallel,106188,1024
BLS12-377,field_add,128,8,2,parallel,94165,1024
BLS12-377,field_add,128,9,2,parallel,94046,1024
BLS12-377,field_add,256,0,2,parallel,105407,2048
BLS12-377,field_add,256,1,2,parallel,94586,2048
BLS12-377,field_add,256,2,2,parallel,110806,2048
BLS12-377,field_add,256,3,2,parallel,115675,2048
BLS12-377,field_add,256,4,2,parallel,104074,2048
BLS12-377,field_add,256,5,2,parallel,111086,2048
BLS12-377,field_add,256,6,2,parallel,124000,2048
BLS12-377,field_add,256,7,2,parallel,95367,2048
BLS12-377,field_add,256,8,2,parallel,107851,2048
BLS12-377,field_add,256,9,2,parallel,93023,2048
BLS12-377,field_add,512,0,2,parallel,95528,4096
BLS12-377,field_add,512,1,2,parallel,106562,4096
BLS12-377,field_add,512,2,2,parallel,150660,4096
BLS12-377,field_add,512,3,2,parallel,113802,4096
BLS12-377,field_add,512,4,2,parallel,102931,4096
BLS12-377,field_add,512,5,2,parallel,107823,4096
BLS12-377,field_add,512,6,2,parallel,113481,4096
BLS12-377,field_add,512,7,2,parallel,106373,4096
BLS12-377,field_add,512,8,2,parallel,93393,4096
BLS12-377,field_add,512,9,2,parallel,107220,4096
BLS12-377,field_mul,2,0,2,parallel,94796,16
BLS12-377,field_mul,2,1,2,parallel,111618,16
BLS12-377,field_mul,2,2,2,parallel,98072,16
BLS12-377,field_mul,2,3,2,parallel,94832,16
BLS12-377,field_mul,2,4,2,parallel,93577,16
BLS12-377,field_mul,2,5,2,parallel,109834,16
BLS12-377,field_mul,2,6,2,parallel,96946,16
BLS12-377,field_mul,2,7,2,parallel,83110,16
BLS12-377,field_mul,2,8,2,parallel,102120,16
BLS12-377,field_mul,2,9,2,parallel,89361,16
BLS12-377,field_mul,4,0,2,parallel,98854,32
BLS12-377,field_mul,4,1,2,parallel,92412,32
BLS12-377,field_mul,4,2,2,parallel,80898,32
BLS12-377,field_mul,4,3,2,parallel,89765,32
BLS12-377,field_mul,4,4,2,parallel,107750,32
BLS12-377,field_mul,4,5,2,parallel,107299,32
BLS12-377,field_mul,4,6,2,parallel,105537,32
BLS12-377,field_mul,4,7,2,parallel,90519,32
BLS12-377,field_mul,4,8,2,parallel,95998,32
BLS12-377,field_mul,4,9,2,parallel,101173,32
BLS12-377,field_mul,8,0,2,parallel,189763,64
BLS12-377,field_mul,8,1,2,parallel,97218,64
BLS12-377,field_mul,8,2,2,parallel,105156,64
BLS12-377,field_mul,8,3,2,parallel,87833,64
BLS12-377,field_mul,8,4,2,parallel,180436,64
BLS12-377,field_mul,8,5,2,parallel,101188,64
BLS12-377,field_mul,8,6,2,parallel,97271,64
BLS12-377,field_mul,8,7,2,parallel,90770,64
BLS12-377,field_mul,8,8,2,parallel,85018,64
BLS12-377,field_mul,8,9,2,parallel,95899,64
BLS12-377,field_mul,16,0,2,parallel,100237,128
BLS12-377,field_mul,16,1,2,parallel,85254,128
BLS12-377,field_mul,16,2,2,parallel,89086,128
BLS12-377,field_mul,16,3,2,parallel,87133,128
BLS12-377,field_mul,16,4,2,parallel,90269,128
BLS12-377,field_mul,16,5,2,parallel,95818,128
BLS12-377,field_mul,16,6,2,parallel,113221,128
BLS12-377,field_mul,16,7,2,parallel,96066,128
BLS12-377,field_mul,16,8,2,parallel,97828,128
BLS12-377,field_mul,16,9,2,parallel,85299,128
BLS12-377,field_mul,32,0,2,parallel,91916,256
BLS12-377,field_mul,32,1,2,parallel,84147,256
BLS12-377,field_mul,32,2,2,parallel,83847,256
BLS12-377,field_mul,32,3,2,parallel,85058,256
BLS12-377,field_mul,32,4,2,parallel,90093,256
BLS12-377,field_mul,32,5,2,parallel,92342,256
BLS12-377,field_mul,32,6,2,parallel,87733,256
BLS12-377,field_mul,32,7,2,parallel,99345,256
BLS12-377,field_mul,32,8,2,parallel,91800,256
BLS12-377,field_mul,32,9,2,parallel,102968,256
BLS12-377,field_mul,64,0,2,parallel,87735,512
BLS12-377,field_mul,64,1,2,parallel,90228,512
BLS12-377,field_mul,64,2,2,parallel,105692,512
BLS12-377,field_mul,64,3,2,parallel,111455,512
BLS12-377,field_mul,64,4,2,parallel,115741,512
BLS12-377,field_mul,64,5,2,parallel,102692,512
BLS12-377,field_mul,64,6,2,parallel,138899,512
BLS12-377,field_mul,64,7,2,parallel,94907,512
BLS12-377,field_mul,64,8,2,parallel,87716,512
BLS12-377,field_mul,64,9,2,parallel,104985,512
BLS12-377,field_mul,128,0,2,parallel,102862,1024
BLS12-377,field_mul,128,1,2,parallel,118771,1024
BLS12-377,field_mul,128,2,2,parallel,101048,1024
BLS12-377,field_mul,128,3,2,parallel,107470,1024
BLS12-377,field_mul,128,4,2,parallel,110055,1024
BLS12-377,field_mul,128,5,2,parallel,116307,1024
BLS12-377,field_mul,128,6,2,parallel,103974,1024
BLS12-377,field_mul,128,7,2,parallel,124712,1024
BLS12-377,field_mul,128,8,2,parallel,91796,1024
BLS12-377,field_mul,128,9,2,parallel,113902,1024
BLS12-377,field_mul,256,0,2,parallel,118851,2048
BLS12-377,field_mul,256,1,2,parallel,100728,2048
BLS12-377,field_mul,256,2,2,parallel,114163,2048
BLS12-377,field_mul,256,3,2,parallel,130443,2048
BLS12-377,field_mul,256,4,2,parallel,110005,2048
BLS12-377,field_mul,256,5,2,parallel,118902,2048
BLS12-377,field_mul,256,6,2,parallel,111548,2048
BLS12-377,field_mul,256,7,2,parallel,101684,2048
BLS12-377,field_mul,256,8,2,parallel,124872,2048
BLS12-377,field_mul,256,9,2,parallel,110716,2048
BLS12-377,field_mul,512,0,2,parallel,125734,4096
BLS12-377,field_mul,512,1,2,parallel,130693,4096
BLS12-377,field_mul,512,2,2,parallel,160559,4096
BLS12-377,field_mul,512,3,2,parallel,112700,4096
BLS12-377,field_mul,512,4,2,parallel,141203,4096
BLS12-377,field_mul,512,5,2,parallel,165288,4096
BLS12-377,field_mul,512,6,2,parallel,229006,4096
BLS12-377,field_mul,512,7,2,parallel,146042,4096
BLS12-377,field_mul,512,8,2,parallel,155635,4096
BLS12-377,field_mul,512,9,2,parallel,158322,4096
BLS12-377,field_inv,2,0,2,parallel,155279,16
BLS12-377,field_inv,2,1,2,parallel,124177,16
BLS12-377,field_inv,2,2,2,parallel,122954,16
BLS12-377,field_inv,2,3,2,parallel,120109,16
BLS12-377,field_inv,2,4,2,parallel,182281,16
BLS12-377,field_inv,2,5,2,parallel,127462,16
BLS12-377,field_inv,2,6,2,parallel,136667,16
BLS12-377,field_inv,2,7,2,parallel,132331,16
BLS12-377,field_inv,2,8,2,parallel,122223,16
BLS12-377,field_inv,2,9,2,parallel,131825,16
BLS12-377,field_inv,4,0,2,parallel,148071,32
BLS12-377,field_inv,4,1,2,parallel,160264,32
BLS12-377,field_inv,4,2,2,parallel,165578,32
BLS12-377,field_inv,4,3,2,parallel,174785,32
BLS12-377,field_inv,4,4,2,parallel,184298,32
BLS12-377,field_inv,4,5,2,parallel,183251,32
BLS12-377,field_inv,4,6,2,parallel,175382,32
BLS12-377,field_inv,4,7,2,parallel,181307,32
BLS12-377,field_inv,4,8,2,parallel,193199,32
BLS12-377,field_inv,4,9,2,parallel,183406,32
BLS12-377,field_inv,8,0,2,parallel,197974,64
BLS12-377,field_inv,8,1,2,parallel,207826,64
BLS12-377,field_inv,8,2,2,parallel,212065,64
BLS12-377,field_inv,8,3,2,parallel,210639,64
BLS12-377,field_inv,8,4,2,parallel,204776,64
BLS12-377,field_inv,8,5,2,parallel,215021,64
BLS12-377,field_inv,8,6,2,parallel,202367,64
BLS12-377,field_inv,8,7,2,parallel,208488,64
BLS12-377,field_inv,8,8,2,parallel,201725,64
BLS12-377,field_inv,8,9,2,parallel,205652,64
BLS12-377,field_inv,16,0,2,parallel,287783,128
BLS12-377,field_inv,16,1,2,parallel,317951,128
BLS12-377,field_inv,16,2,2,parallel,302664,128
BLS12-377,field_inv,16,3,2,parallel,261536,128
BLS12-377,field_inv,16,4,2,parallel,294147,128
BLS12-377,field_inv,16,5,2,parallel,304246,128
BLS12-377,field_inv,16,6,2,parallel,353778,128
BLS12-377,field_inv,16,7,2,parallel,376782,128
BLS12-377,field_inv,16,8,2,parallel,279120,128
BLS12-377,field_inv,16,9,2,parallel,306280,128
BLS12-377,field_inv,32,0,2,parallel,449842,256
BLS12-377,field_inv,32,1,2,parallel,398575,256
BLS12-377,field_inv,32,2,2,parallel,450379,256
BLS12-377,field_inv,32,3,2,parallel,498111,256
BLS12-377,field_inv,32,4,2,parallel,477338,256
BLS12-377,field_inv,32,5,2,parallel,507565,256
BLS12-377,field_inv,32,6,2,parallel,404793,256
BLS12-377,field_inv,32,7,2,parallel,481376,256
BLS12-377,field_inv,32,8,2,parallel,468803,256
BLS12-377,field_inv,32,9,2,parallel,455668,256
BLS12-377,field_inv,64,0,2,parallel,827931,512
BLS12-377,field_inv,64,1,2,parallel,782797,512
BLS12-377,field_inv,64,2,2,parallel,715647,512
BLS12-377,field_inv,64,3,2,parallel,852912,512
BLS12-377,field_inv,64,4,2,parallel,864178,512
BLS12-377,field_inv,64,5,2,parallel,848710,512
BLS12-377,field_inv,64,6,2,parallel,735478,512
BLS12-377,field_inv,64,7,2,parallel,785452,512
BLS12-377,field_inv,64,8,2,parallel,783458,512
BLS12-377,field_inv,64,9,2,parallel,1042770,512
BLS12-377,field_inv,128,0,2,parallel,1365301,1024
BLS12-377,field_inv,128,1,2,parallel,1416821,1024
BLS12-377,field_inv,128,2,2,parallel,1198390,1024
BLS12-377,field_inv,128,3,2,parallel,1154328,1024
BLS12-377,field_inv,128,4,2,parallel,1315749,1024
BLS12-377,field_inv,128,5,2,parallel,1381991,1024
BLS12-377,field_inv,128,6,2,parallel,1446381,1024
BLS12-377,field_inv,128,7,2,parallel,1430055,1024
BLS12-377,field_inv,128,8,2,parallel,1549644,1024
BLS12-377,field_inv,128,9,2,parallel,1182220,1024
BLS12-377,field_inv,256,0,2,parallel,2911038,2048
BLS12-377,field_inv,256,1,2,parallel,2296423,2048
BLS12-377,field_inv,256,2,2,parallel,3110458,2048
BLS12-377,field_inv,256,3,2,parallel,2933953,2048
BLS12-377,field_inv,256,4,2,parallel,2552931,2048
BLS12-377,field_inv,256,5,2,parallel,2422229,2048
BLS12-377,field_inv,256,6,2,parallel,2247923,2048
BLS12-377,field_inv,256,7,2,parallel,2207288,2048
BLS12-377,field_inv,256,8,2,parallel,2304899,2048
BLS12-377,field_inv,256,9,2,parallel,2434521,2048
BLS12-377,field_inv,512,0,2,parallel,4670186,4096
BLS12-377,field_inv,512,1,2,parallel,4354465,4096
BLS12-377,field_inv,512,2,2,parallel,4495677,4096
BLS12-377,field_inv,512,3,2,parallel,4635256,4096
BLS12-377,field_inv,512,4,2,parallel,4757263,4096
BLS12-377,field_inv,512,5,2,parallel,4856691,4096
BLS12-377,field_inv,512,6,2,parallel,4572680,4096
BLS12-377,field_inv,512,7,2,parallel,4474438,4096
BLS12-377,field_inv,512,8,2,parallel,4708622,4096
BLS12-377,field_inv,512,9,2,parallel,4558924,4096
BLS12-381,field_add,2,0,2,parallel,96149,16
BLS12-381,field_add,2,1,2,parallel,90939,16
BLS12-381,field_add,2,2,2,parallel,81652,16
BLS12-381,field_add,2,3,2,parallel,97282,16
