curve,operation,size,repetition,threads,execution_mode,elapsed_ns,operations
BN254,field_add,32,2,8,parallel,288454,256
BN254,field_add,32,3,8,parallel,515915,256
BN254,field_add,32,4,8,parallel,780031,256
BN254,field_add,32,5,8,parallel,624964,256
BN254,field_add,32,6,8,parallel,619723,256
BN254,field_add,32,7,8,parallel,531168,256
BN254,field_add,32,8,8,parallel,255766,256
BN254,field_add,32,9,8,parallel,573768,256
BN254,field_add,64,0,8,parallel,461929,512
BN254,field_add,64,1,8,parallel,648361,512
BN254,field_add,64,2,8,parallel,589727,512
BN254,field_add,64,3,8,parallel,485494,512
BN254,field_add,64,4,8,parallel,562472,512
BN254,field_add,64,5,8,parallel,637253,512
BN254,field_add,64,6,8,parallel,606118,512
BN254,field_add,64,7,8,parallel,531098,512
BN254,field_add,64,8,8,parallel,316129,512
BN254,field_add,64,9,8,parallel,617990,512
BN254,field_add,128,0,8,parallel,533217,1024
BN254,field_add,128,1,8,parallel,602992,1024
BN254,field_add,128,2,8,parallel,458970,1024
BN254,field_add,128,3,8,parallel,523867,1024
BN254,field_add,128,4,8,parallel,707830,1024
BN254,field_add,128,5,8,parallel,543777,1024
BN254,field_add,128,6,8,parallel,496755,1024
BN254,field_add,128,7,8,parallel,701376,1024
BN254,field_add,128,8,8,parallel,503016,1024
BN254,field_add,128,9,8,parallel,436908,1024
BN254,field_add,256,0,8,parallel,771986,2048
BN254,field_add,256,1,8,parallel,629882,2048
BN254,field_add,256,2,8,parallel,620182,2048
BN254,field_add,256,3,8,parallel,651846,2048
BN254,field_add,256,4,8,parallel,410990,2048
BN254,field_add,256,5,8,parallel,672962,2048
BN254,field_add,256,6,8,parallel,390717,2048
BN254,field_add,256,7,8,parallel,558098,2048
BN254,field_add,256,8,8,parallel,489491,2048
BN254,field_add,256,9,8,parallel,562156,2048
BN254,field_add,512,0,8,parallel,467740,4096
BN254,field_add,512,1,8,parallel,508627,4096
BN254,field_add,512,2,8,parallel,493379,4096
BN254,field_add,512,3,8,parallel,316409,4096
BN254,field_add,512,4,8,parallel,589988,4096
BN254,field_add,512,5,8,parallel,656111,4096
BN254,field_add,512,6,8,parallel,581104,4096
BN254,field_add,512,7,8,parallel,635728,4096
BN254,field_add,512,8,8,parallel,382421,4096
BN254,field_add,512,9,8,parallel,629210,4096
BN254,field_mul,2,0,8,parallel,581502,16
BN254,field_mul,2,1,8,parallel,497336,16
BN254,field_mul,2,2,8,parallel,521210,16
BN254,field_mul,2,3,8,parallel,529646,16
BN254,field_mul,2,4,8,parallel,514861,16
BN254,field_mul,2,5,8,parallel,492626,16
BN254,field_mul,2,6,8,parallel,688832,16
BN254,field_mul,2,7,8,parallel,432244,16
BN254,field_mul,2,8,8,parallel,433677,16
BN254,field_mul,2,9,8,parallel,513042,16
BN254,field_mul,4,0,8,parallel,509288,32
BN254,field_mul,4,1,8,parallel,528323,32
BN254,field_mul,4,2,8,parallel,441091,32
BN254,field_mul,4,3,8,parallel,641324,32
BN254,field_mul,4,4,8,parallel,547493,32
BN254,field_mul,4,5,8,parallel,549462,32
BN254,field_mul,4,6,8,parallel,615215,32
BN254,field_mul,4,7,8,parallel,445895,32
BN254,field_mul,4,8,8,parallel,490733,32
BN254,field_mul,4,9,8,parallel,389335,32
BN254,field_mul,8,0,8,parallel,486265,64
BN254,field_mul,8,1,8,parallel,713203,64
BN254,field_mul,8,2,8,parallel,493568,64
BN254,field_mul,8,3,8,parallel,459314,64
BN254,field_mul,8,4,8,parallel,335199,64
BN254,field_mul,8,5,8,parallel,584127,64
BN254,field_mul,8,6,8,parallel,509588,64
BN254,field_mul,8,7,8,parallel,630338,64
BN254,field_mul,8,8,8,parallel,477860,64
BN254,field_mul,8,9,8,parallel,543852,64
BN254,field_mul,16,0,8,parallel,587794,128
BN254,field_mul,16,1,8,parallel,608092,128
BN254,field_mul,16,2,8,parallel,537330,128
BN254,field_mul,16,3,8,parallel,598674,128
BN254,field_mul,16,4,8,parallel,562817,128
BN254,field_mul,16,5,8,parallel,657102,128
BN254,field_mul,16,6,8,parallel,333581,128
BN254,field_mul,16,7,8,parallel,514627,128
BN254,field_mul,16,8,8,parallel,580571,128
BN254,field_mul,16,9,8,parallel,806350,128
BN254,field_mul,32,0,8,parallel,543601,256
BN254,field_mul,32,1,8,parallel,683704,256
BN254,field_mul,32,2,8,parallel,467890,256
BN254,field_mul,32,3,8,parallel,525848,256
BN254,field_mul,32,4,8,parallel,713959,256
BN254,field_mul,32,5,8,parallel,691648,256
BN254,field_mul,32,6,8,parallel,624948,256
BN254,field_mul,32,7,8,parallel,474162,256
BN254,field_mul,32,8,8,parallel,634337,256
BN254,field_mul,32,9,8,parallel,509138,256
BN254,field_mul,64,0,8,parallel,554112,512
BN254,field_mul,64,1,8,parallel,624342,512
BN254,field_mul,64,2,8,parallel,607350,512
BN254,field_mul,64,3,8,parallel,403011,512
BN254,field_mul,64,4,8,parallel,528774,512
BN254,field_mul,64,5,8,parallel,529250,512
BN254,field_mul,64,6,8,parallel,502916,512
BN254,field_mul,64,7,8,parallel,628680,512
BN254,field_mul,64,8,8,parallel,593444,512
BN254,field_mul,64,9,8,parallel,530186,512
BN254,field_mul,128,0,8,parallel,409071,1024
BN254,field_mul,128,1,8,parallel,550174,1024
BN254,field_mul,128,2,8,parallel,804678,1024
BN254,field_mul,128,3,8,parallel,583135,1024
BN254,field_mul,128,4,8,parallel,648672,1024
BN254,field_mul,128,5,8,parallel,627909,1024
BN254,field_mul,128,6,8,parallel,842778,1024
BN254,field_mul,128,7,8,parallel,700624,1024
BN254,field_mul,128,8,8,parallel,414917,1024
BN254,field_mul,128,9,8,parallel,544233,1024
BN254,field_mul,256,0,8,parallel,627729,2048
BN254,field_mul,256,1,8,parallel,574249,2048
BN254,field_mul,256,2,8,parallel,667162,2048
BN254,field_mul,256,3,8,parallel,739884,2048
BN254,field_mul,256,4,8,parallel,399864,2048
BN254,field_mul,256,5,8,parallel,655189,2048
BN254,field_mul,256,6,8,parallel,743881,2048
BN254,field_mul,256,7,8,parallel,380318,2048
BN254,field_mul,256,8,8,parallel,573998,2048
BN254,field_mul,256,9,8,parallel,654453,2048
BN254,field_mul,512,0,8,parallel,646871,4096
BN254,field_mul,512,1,8,parallel,685300,4096
BN254,field_mul,512,2,8,parallel,714184,4096
BN254,field_mul,512,3,8,parallel,576002,4096
BN254,field_mul,512,4,8,parallel,612199,4096
BN254,field_mul,512,5,8,parallel,662222,4096
BN254,field_mul,512,6,8,parallel,593460,4096
BN254,field_mul,512,7,8,parallel,687039,4096
BN254,field_mul,512,8,8,parallel,740418,4096
BN254,field_mul,512,9,8,parallel,660942,4096
BN254,field_inv,2,0,8,parallel,659991,16
BN254,field_inv,2,1,8,parallel,714069,16
BN254,field_inv,2,2,8,parallel,708979,16
BN254,field_inv,2,3,8,parallel,572435,16
BN254,field_inv,2,4,8,parallel,657904,16
BN254,field_inv,2,5,8,parallel,779280,16
BN254,field_inv,2,6,8,parallel,613892,16
BN254,field_inv,2,7,8,parallel,909302,16
BN254,field_inv,2,8,8,parallel,746058,16
BN254,field_inv,2,9,8,parallel,559532,16
BN254,field_inv,4,0,8,parallel,670849,32
BN254,field_inv,4,1,8,parallel,637205,32
BN254,field_inv,4,2,8,parallel,497486,32
BN254,field_inv,4,3,8,parallel,666540,32
BN254,field_inv,4,4,8,parallel,659019,32
BN254,field_inv,4,5,8,parallel,592272,32
BN254,field_inv,4,6,8,parallel,649233,32
BN254,field_inv,4,7,8,parallel,629261,32
BN254,field_inv,4,8,8,parallel,537952,32
BN254,field_inv,4,9,8,parallel,508018,32
BN254,field_inv,8,0,8,parallel,562661,64
BN254,field_inv,8,1,8,parallel,701636,64
BN254,field_inv,8,2,8,parallel,618962,64
BN254,field_inv,8,3,8,parallel,514768,64
BN254,field_inv,8,4,8,parallel,694642,64
BN254,field_inv,8,5,8,parallel,817859,64
BN254,field_inv,8,6,8,parallel,593023,64
BN254,field_inv,8,7,8,parallel,393753,64
BN254,field_inv,8,8,8,parallel,683031,64
BN254,field_inv,8,9,8,parallel,615516,64
BN254,field_inv,16,0,8,parallel,601129,128
BN254,field_inv,16,1,8,parallel,759764,128
BN254,field_inv,16,2,8,parallel,706456,128
BN254,field_inv,16,3,8,parallel,555754,128
BN254,field_inv,16,4,8,parallel,712225,128
BN254,field_inv,16,5,8,parallel,674933,128
BN254,field_inv,16,6,8,parallel,731767,128
BN254,field_inv,16,7,8,parallel,576072,128
BN254,field_inv,16,8,8,parallel,878996,128
BN254,field_inv,16,9,8,parallel,670587,128
BN254,field_inv,32,0,8,parallel,704120,256
BN254,field_inv,32,1,8,parallel,793747,256
BN254,field_inv,32,2,8,parallel,708394,256
BN254,field_inv,32,3,8,parallel,704817,256
BN254,field_inv,32,4,8,parallel,796815,256
BN254,field_inv,32,5,8,parallel,619182,256
BN254,field_inv,32,6,8,parallel,623751,256
BN254,field_inv,32,7,8,parallel,606669,256
BN254,field_inv,32,8,8,parallel,590155,256
BN254,field_inv,32,9,8,parallel,666009,256
BN254,field_inv,64,0,8,parallel,846556,512
BN254,field_inv,64,1,8,parallel,673032,512
BN254,field_inv,64,2,8,parallel,758702,512
BN254,field_inv,64,3,8,parallel,767859,512
BN254,field_inv,64,4,8,parallel,525708,512
BN254,field_inv,64,5,8,parallel,782957,512
BN254,field_inv,64,6,8,parallel,848384,512
BN254,field_inv,64,7,8,parallel,675677,512
BN254,field_inv,64,8,8,parallel,743725,512
BN254,field_inv,64,9,8,parallel,820567,512
BN254,field_inv,128,0,8,parallel,987458,1024
BN254,field_inv,128,1,8,parallel,945379,1024
BN254,field_inv,128,2,8,parallel,782356,1024
BN254,field_inv,128,3,8,parallel,1018615,1024
BN254,field_inv,128,4,8,parallel,809146,1024
BN254,field_inv,128,5,8,parallel,994982,1024
BN254,field_inv,128,6,8,parallel,945860,1024
BN254,field_inv,128,7,8,parallel,681849,1024
BN254,field_inv,128,8,8,parallel,930381,1024
BN254,field_inv,128,9,8,parallel,932044,1024
BN254,field_inv,256,0,8,parallel,1172993,2048
BN254,field_inv,256,1,8,parallel,1073277,2048
BN254,field_inv,256,2,8,parallel,1519939,2048
BN254,field_inv,256,3,8,parallel,1222796,2048
BN254,field_inv,256,4,8,parallel,1377774,2048
BN254,field_inv,256,5,8,parallel,1416846,2048
BN254,field_inv,256,6,8,parallel,1260992,2048
BN254,field_inv,256,7,8,parallel,1414051,2048
BN254,field_inv,256,8,8,parallel,1077836,2048
BN254,field_inv,256,9,8,parallel,1367450,2048
BN254,field_inv,512,0,8,parallel,1668760,4096
BN254,field_inv,512,1,8,parallel,2415565,4096
BN254,field_inv,512,2,8,parallel,2237844,4096
BN254,field_inv,512,3,8,parallel,1851094,4096
BN254,field_inv,512,4,8,parallel,1783862,4096
BN254,field_inv,512,5,8,parallel,1702078,4096
BN254,field_inv,512,6,8,parallel,1965848,4096
BN254,field_inv,512,7,8,parallel,2377985,4096
BN254,field_inv,512,8,8,parallel,2530083,4096
BN254,field_inv,512,9,8,parallel,1782447,4096
BLS12-377,field_add,2,0,8,parallel,541448,16
BLS12-377,field_add,2,1,8,parallel,426014,16
BLS12-377,field_add,2,2,8,parallel,440971,16
BLS12-377,field_add,2,3,8,parallel,423764,16
BLS12-377,field_add,2,4,8,parallel,387421,16
BLS12-377,field_add,2,5,8,parallel,346034,16
BLS12-377,field_add,2,6,8,parallel,479422,16
BLS12-377,field_add,2,7,8,parallel,549635,16
BLS12-377,field_add,2,8,8,parallel,435075,16
BLS12-377,field_add,2,9,8,parallel,346966,16
BLS12-377,field_add,4,0,8,parallel,461991,32
BLS12-377,field_add,4,1,8,parallel,368560,32
BLS12-377,field_add,4,2,8,parallel,499410,32
BLS12-377,field_add,4,3,8,parallel,491365,32
BLS12-377,field_add,4,4,8,parallel,445129,32
BLS12-377,field_add,4,5,8,parallel,492998,32
BLS12-377,field_add,4,6,8,parallel,479883,32
BLS12-377,field_add,4,7,8,parallel,473712,32
BLS12-377,field_add,4,8,8,parallel,509193,32
BLS12-377,field_add,4,9,8,parallel,436488,32
BLS12-377,field_add,8,0,8,parallel,430010,64
BLS12-377,field_add,8,1,8,parallel,545485,64
BLS12-377,field_add,8,2,8,parallel,475841,64
BLS12-377,field_add,8,3,8,parallel,430000,64
BLS12-377,field_add,8,4,8,parallel,462119,64
BLS12-377,field_add,8,5,8,parallel,407920,64
BLS12-377,field_add,8,6,8,parallel,422266,64
BLS12-377,field_add,8,7,8,parallel,484980,64
BLS12-377,field_add,8,8,8,parallel,409498,64
BLS12-377,field_add,8,9,8,parallel,381540,64
BLS12-377,field_add,16,0,8,parallel,475916,128
BLS12-377,field_add,16,1,8,parallel,572666,128
BLS12-377,field_add,16,2,8,parallel,390296,128
BLS12-377,field_add,16,3,8,parallel,445139,128
BLS12-377,field_add,16,4,8,parallel,570682,128
BLS12-377,field_add,16,5,8,parallel,244180,128
BLS12-377,field_add,16,6,8,parallel,428167,128
BLS12-377,field_add,16,7,8,parallel,518486,128
BLS12-377,field_add,16,8,8,parallel,546161,128
BLS12-377,field_add,16,9,8,parallel,422627,128
BLS12-377,field_add,32,0,8,parallel,220938,256
BLS12-377,field_add,32,1,8,parallel,546136,256
BLS12-377,field_add,32,2,8,parallel,521291,256
BLS12-377,field_add,32,3,8,parallel,527963,256
BLS12-377,field_add,32,4,8,parallel,579872,256
BLS12-377,field_add,32,5,8,parallel,385027,256
BLS12-377,field_add,32,6,8,parallel,402617,256
BLS12-377,field_add,32,7,8,parallel,511793,256
BLS12-377,field_add,32,8,8,parallel,538026,256
BLS12-377,field_add,32,9,8,parallel,580179,256
BLS12-377,field_add,64,0,8,parallel,472159,512
BLS12-377,field_add,64,1,8,parallel,495760,512
BLS12-377,field_add,64,2,8,parallel,350793,512
BLS12-377,field_add,64,3,8,parallel,467610,512
BLS12-377,field_add,64,4,8,parallel,473140,512
BLS12-377,field_add,64,5,8,parallel,347748,512
BLS12-377,field_add,64,6,8,parallel,505862,512
BLS12-377,field_add,64,7,8,parallel,423062,512
BLS12-377,field_add,64,8,8,parallel,425211,512
BLS12-377,field_add,64,9,8,parallel,515379,512
BLS12-377,field_add,128,0,8,parallel,581349,1024
BLS12-377,field_add,128,1,8,parallel,521040,1024
BLS12-377,field_add,128,2,8,parallel,327647,1024
BLS12-377,field_add,128,3,8,parallel,568433,1024
BLS12-377,field_add,128,4,8,parallel,407112,1024
BLS12-377,field_add,128,5,8,parallel,518064,1024
BLS12-377,field_add,128,6,8,parallel,426987,1024
BLS12-377,field_add,128,7,8,parallel,557447,1024
BLS12-377,field_add,128,8,8,parallel,457271,1024
BLS12-377,field_add,128,9,8,parallel,346234,1024
BLS12-377,field_add,256,0,8,parallel,459144,2048
BLS12-377,field_add,256,1,8,parallel,444895,2048
BLS12-377,field_add,256,2,8,parallel,554603,2048
BLS12-377,field_add,256,3,8,parallel,618509,2048
BLS12-377,field_add,256,4,8,parallel,484031,2048
BLS12-377,field_add,256,5,8,parallel,609214,2048
BLS12-377,field_add,256,6,8,parallel,372072,2048
BLS12-377,field_add,256,7,8,parallel,571009,2048
BLS12-377,field_add,256,8,8,parallel,534359,2048
BLS12-377,field_add,256,9,8,parallel,623588,2048
BLS12-377,field_add,512,0,8,parallel,492918,4096
BLS12-377,field_add,512,1,8,parallel,559281,4096
BLS12-377,field_add,512,2,8,parallel,626766,4096
BLS12-377,field_add,512,3,8,parallel,573908,4096
BLS12-377,field_add,512,4,8,parallel,521050,4096
BLS12-377,field_add,512,5,8,parallel,721608,4096
BLS12-377,field_add,512,6,8,parallel,471247,4096
BLS12-377,field_add,512,7,8,parallel,681028,4096
BLS12-377,field_add,512,8,8,parallel,225605,4096
BLS12-377,field_add,512,9,8,parallel,773738,4096
BLS12-377,field_mul,2,0,8,parallel,333506,16
BLS12-377,field_mul,2,1,8,parallel,423458,16
BLS12-377,field_mul,2,2,8,parallel,402639,16
BLS12-377,field_mul,2,3,8,parallel,425569,16
BLS12-377,field_mul,2,4,8,parallel,469894,16
BLS12-377,field_mul,2,5,8,parallel,447032,16
BLS12-377,field_mul,2,6,8,parallel,487206,16
BLS12-377,field_mul,2,7,8,parallel,416205,16
BLS12-377,field_mul,2,8,8,parallel,474759,16
BLS12-377,field_mul,2,9,8,parallel,675387,16
BLS12-377,field_mul,4,0,8,parallel,1033423,32
BLS12-377,field_mul,4,1,8,parallel,435015,32
BLS12-377,field_mul,4,2,8,parallel,390677,32
BLS12-377,field_mul,4,3,8,parallel,504960,32
BLS12-377,field_mul,4,4,8,parallel,408560,32
BLS12-377,field_mul,4,5,8,parallel,487617,32
BLS12-377,field_mul,4,6,8,parallel,452182,32
BLS12-377,field_mul,4,7,8,parallel,591450,32
BLS12-377,field_mul,4,8,8,parallel,573578,32
BLS12-377,field_mul,4,9,8,parallel,415829,32
BLS12-377,field_mul,8,0,8,parallel,471327,64
BLS12-377,field_mul,8,1,8,parallel,454020,64
BLS12-377,field_mul,8,2,8,parallel,413870,64
BLS12-377,field_mul,8,3,8,parallel,588305,64
BLS12-377,field_mul,8,4,8,parallel,493478,64
BLS12-377,field_mul,8,5,8,parallel,509448,64
BLS12-377,field_mul,8,6,8,parallel,353688,64
BLS12-377,field_mul,8,7,8,parallel,436472,64
BLS12-377,field_mul,8,8,8,parallel,513706,64
BLS12-377,field_mul,8,9,8,parallel,372834,64
BLS12-377,field_mul,16,0,8,parallel,398950,128
BLS12-377,field_mul,16,1,8,parallel,324905,128
BLS12-377,field_mul,16,2,8,parallel,533653,128
BLS12-377,field_mul,16,3,8,parallel,498743,128
BLS12-377,field_mul,16,4,8,parallel,500421,128
BLS12-377,field_mul,16,5,8,parallel,454857,128
BLS12-377,field_mul,16,6,8,parallel,502996,128
BLS12-377,field_mul,16,7,8,parallel,509684,128
BLS12-377,field_mul,16,8,8,parallel,544633,128
BLS12-377,field_mul,16,9,8,parallel,463173,128
BLS12-377,field_mul,32,0,8,parallel,564440,256
BLS12-377,field_mul,32,1,8,parallel,609064,256
BLS12-377,field_mul,32,2,8,parallel,639961,256
BLS12-377,field_mul,32,3,8,parallel,569560,256
BLS12-377,field_mul,32,4,8,parallel,468602,256
BLS12-377,field_mul,32,5,8,parallel,522773,256
BLS12-377,field_mul,32,6,8,parallel,577668,256
BLS12-377,field_mul,32,7,8,parallel,537345,256
BLS12-377,field_mul,32,8,8,parallel,526129,256
BLS12-377,field_mul,32,9,8,parallel,340624,256
BLS12-377,field_mul,64,0,8,parallel,511211,512
BLS12-377,field_mul,64,1,8,parallel,590159,512
BLS12-377,field_mul,64,2,8,parallel,641133,512
BLS12-377,field_mul,64,3,8,parallel,627227,512
BLS12-377,field_mul,64,4,8,parallel,509629,512
BLS12-377,field_mul,64,5,8,parallel,596776,512
BLS12-377,field_mul,64,6,8,parallel,656653,512
BLS12-377,field_mul,64,7,8,parallel,633900,512
BLS12-377,field_mul,64,8,8,parallel,486460,512
BLS12-377,field_mul,64,9,8,parallel,596289,512
BLS12-377,field_mul,128,0,8,parallel,529987,1024
BLS12-377,field_mul,128,1,8,parallel,509759,1024
BLS12-377,field_mul,128,2,8,parallel,601309,1024
BLS12-377,field_mul,128,3,8,parallel,691387,1024
BLS12-377,field_mul,128,4,8,parallel,541332,1024
BLS12-377,field_mul,128,5,8,parallel,272742,1024
BLS12-377,field_mul,128,6,8,parallel,527171,1024
BLS12-377,field_mul,128,7,8,parallel,482731,1024
BLS12-377,field_mul,128,8,8,parallel,496907,1024
BLS12-377,field_mul,128,9,8,parallel,419420,1024
BLS12-377,field_mul,256,0,8,parallel,547745,2048
BLS12-377,field_mul,256,1,8,parallel,383484,2048
BLS12-377,field_mul,256,2,8,parallel,460823,2048
BLS12-377,field_mul,256,3,8,parallel,260490,2048
BLS12-377,field_mul,256,4,8,parallel,282325,2048
BLS12-377,field_mul,256,5,8,parallel,479842,2048
BLS12-377,field_mul,256,6,8,parallel,631185,2048
BLS12-377,field_mul,256,7,8,parallel,600046,2048
BLS12-377,field_mul,256,8,8,parallel,529520,2048
BLS12-377,field_mul,256,9,8,parallel,470761,2048
BLS12-377,field_mul,512,0,8,parallel,469881,4096
BLS12-377,field_mul,512,1,8,parallel,759048,4096
BLS12-377,field_mul,512,2,8,parallel,669070,4096
BLS12-377,field_mul,512,3,8,parallel,634786,4096
BLS12-377,field_mul,512,4,8,parallel,579844,4096
BLS12-377,field_mul,512,5,8,parallel,679725,4096
BLS12-377,field_mul,512,6,8,parallel,478220,4096
BLS12-377,field_mul,512,7,8,parallel,577445,4096
BLS12-377,field_mul,512,8,8,parallel,409973,4096
BLS12-377,field_mul,512,9,8,parallel,681491,4096
BLS12-377,field_inv,2,0,8,parallel,517794,16
BLS12-377,field_inv,2,1,8,parallel,613291,16
BLS12-377,field_inv,2,2,8,parallel,441401,16
BLS12-377,field_inv,2,3,8,parallel,457226,16
BLS12-377,field_inv,2,4,8,parallel,311018,16
BLS12-377,field_inv,2,5,8,parallel,617995,16
BLS12-377,field_inv,2,6,8,parallel,557974,16
BLS12-377,field_inv,2,7,8,parallel,636474,16
BLS12-377,field_inv,2,8,8,parallel,634697,16
BLS12-377,field_inv,2,9,8,parallel,525132,16
BLS12-377,field_inv,4,0,8,parallel,547088,32
BLS12-377,field_inv,4,1,8,parallel,566319,32
BLS12-377,field_inv,4,2,8,parallel,499620,32
BLS12-377,field_inv,4,3,8,parallel,656669,32
BLS12-377,field_inv,4,4,8,parallel,463054,32
BLS12-377,field_inv,4,5,8,parallel,406717,32
BLS12-377,field_inv,4,6,8,parallel,548526,32
BLS12-377,field_inv,4,7,8,parallel,528243,32
BLS12-377,field_inv,4,8,8,parallel,286202,32
BLS12-377,field_inv,4,9,8,parallel,698185,32
BLS12-377,field_inv,8,0,8,parallel,586507,64
BLS12-377,field_inv,8,1,8,parallel,492592,64
BLS12-377,field_inv,8,2,8,parallel,649580,64
BLS12-377,field_inv,8,3,8,parallel,675965,64
BLS12-377,field_inv,8,4,8,parallel,776805,64
BLS12-377,field_inv,8,5,8,parallel,553289,64
BLS12-377,field_inv,8,6,8,parallel,613211,64
BLS12-377,field_inv,8,7,8,parallel,568050,64
BLS12-377,field_inv,8,8,8,parallel,581874,64
BLS12-377,field_inv,8,9,8,parallel,607089,64
BLS12-377,field_inv,16,0,8,parallel,795750,128
BLS12-377,field_inv,16,1,8,parallel,571273,128
BLS12-377,field_inv,16,2,8,parallel,424520,128
BLS12-377,field_inv,16,3,8,parallel,684474,128
BLS12-377,field_inv,16,4,8,parallel,646110,128
BLS12-377,field_inv,16,5,8,parallel,696744,128
BLS12-377,field_inv,16,6,8,parallel,467390,128
BLS12-377,field_inv,16,7,8,parallel,691442,128
BLS12-377,field_inv,16,8,8,parallel,541638,128
BLS12-377,field_inv,16,9,8,parallel,601189,128
BLS12-377,field_inv,32,0,8,parallel,640812,256
BLS12-377,field_inv,32,1,8,parallel,601379,256
BLS12-377,field_inv,32,2,8,parallel,708163,256
BLS12-377,field_inv,32,3,8,parallel,617374,256
BLS12-377,field_inv,32,4,8,parallel,723929,256
BLS12-377,field_inv,32,5,8,parallel,658936,256
BLS12-377,field_inv,32,6,8,parallel,647671,256
BLS12-377,field_inv,32,7,8,parallel,658807,256
BLS12-377,field_inv,32,8,8,parallel,715055,256
BLS12-377,field_inv,32,9,8,parallel,795320,256
BLS12-377,field_inv,64,0,8,parallel,678438,512
BLS12-377,field_inv,64,1,8,parallel,667502,512
BLS12-377,field_inv,64,2,8,parallel,569390,512
BLS12-377,field_inv,64,3,8,parallel,743032,512
BLS12-377,field_inv,64,4,8,parallel,622569,512
BLS12-377,field_inv,64,5,8,parallel,639089,512
BLS12-377,field_inv,64,6,8,parallel,611809,512
BLS12-377,field_inv,64,7,8,parallel,937615,512
BLS12-377,field_inv,64,8,8,parallel,916305,512
BLS12-377,field_inv,64,9,8,parallel,829290,512
BLS12-377,field_inv,128,0,8,parallel,781545,1024
BLS12-377,field_inv,128,1,8,parallel,748302,1024
BLS12-377,field_inv,128,2,8,parallel,868007,1024
BLS12-377,field_inv,128,3,8,parallel,878094,1024
BLS12-377,field_inv,128,4,8,parallel,936265,1024
BLS12-377,field_inv,128,5,8,parallel,806423,1024
BLS12-377,field_inv,128,6,8,parallel,769938,1024
BLS12-377,field_inv,128,7,8,parallel,942338,1024
BLS12-377,field_inv,128,8,8,parallel,1098804,1024
BLS12-377,field_inv,128,9,8,parallel,870380,1024
BLS12-377,field_inv,256,0,8,parallel,1028028,2048
BLS12-377,field_inv,256,1,8,parallel,1438412,2048
BLS12-377,field_inv,256,2,8,parallel,1219409,2048
BLS12-377,field_inv,256,3,8,parallel,1138654,2048
BLS12-377,field_inv,256,4,8,parallel,1269483,2048
BLS12-377,field_inv,256,5,8,parallel,1031239,2048
BLS12-377,field_inv,256,6,8,parallel,1240929,2048
BLS12-377,field_inv,256,7,8,parallel,1116463,2048
BLS12-377,field_inv,256,8,8,parallel,1028193,2048
BLS12-377,field_inv,256,9,8,parallel,1796012,2048
BLS12-377,field_inv,512,0,8,parallel,1716374,4096
BLS12-377,field_inv,512,1,8,parallel,2020380,4096
BLS12-377,field_inv,512,2,8,parallel,1771983,4096
BLS12-377,field_inv,512,3,8,parallel,1804944,4096
BLS12-377,field_inv,512,4,8,parallel,1690752,4096
BLS12-377,field_inv,512,5,8,parallel,1733941,4096
BLS12-377,field_inv,512,6,8,parallel,2407250,4096
BLS12-377,field_inv,512,7,8,parallel,1740790,4096
BLS12-377,field_inv,512,8,8,parallel,2268001,4096
BLS12-377,field_inv,512,9,8,parallel,1698446,4096
BLS12-381,field_add,2,0,8,parallel,477293,16
BLS12-381,field_add,2,1,8,parallel,379742,16
BLS12-381,field_add,2,2,8,parallel,384461,16
BLS12-381,field_add,2,3,8,parallel,467290,16
