model_id,evidence_class,profile_id,profile_role,profile_label,security_bits,evm_fork,workload,adapter,selected_input_scale,native_proof_bytes,proof_calldata_bytes,public_inputs,calldata_payload_bytes,calldata_tokens,calldata_gas,calldata_pricing_branch,verifier_compute_gas,fixed_gas,batch_size,gas_price_gwei,eth_usd,amortized_gas_per_application_unit,modeled_cost_usd
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,16,100,3500.0,15845.625,5.545969
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,32,5,3500.0,7947.8125,0.139087
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,32,20,3500.0,7947.8125,0.556347
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,32,100,3500.0,7947.8125,2.781734
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,64,5,3500.0,3998.90625,0.069981
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,64,20,3500.0,3998.90625,0.279923
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,64,100,3500.0,3998.90625,1.399617
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,128,5,3500.0,2024.453125,0.035428
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,128,20,3500.0,2024.453125,0.141712
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,128,100,3500.0,2024.453125,0.708559
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,256,5,3500.0,1037.226562,0.018151
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,256,20,3500.0,1037.226562,0.072606
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,256,100,3500.0,1037.226562,0.363029
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,512,5,3500.0,543.613281,0.009513
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,512,20,3500.0,543.613281,0.038053
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,512,100,3500.0,543.613281,0.190265
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,1024,5,3500.0,296.806641,0.005194
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,1024,20,3500.0,296.806641,0.020776
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,1024,100,3500.0,296.806641,0.103882
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,2048,5,3500.0,173.40332,0.003035
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,2048,20,3500.0,173.40332,0.012138
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,2048,100,3500.0,173.40332,0.060691
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,4096,5,3500.0,111.70166,0.001955
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,4096,20,3500.0,111.70166,0.007819
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,groth16,65536,192.0,256.0,7,480.0,0.0,7680.0,eip2028,224050,252730.0,4096,100,3500.0,111.70166,0.039096
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1,5,3500.0,364866.0,6.385155
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1,20,3500.0,364866.0,25.54062
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1,100,3500.0,364866.0,127.7031
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2,5,3500.0,182458.0,3.193015
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2,20,3500.0,182458.0,12.77206
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2,100,3500.0,182458.0,63.8603
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4,5,3500.0,91254.0,1.596945
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4,20,3500.0,91254.0,6.38778
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4,100,3500.0,91254.0,31.9389
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,8,5,3500.0,45652.0,0.79891
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,8,20,3500.0,45652.0,3.19564
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,8,100,3500.0,45652.0,15.9782
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,16,5,3500.0,22851.0,0.399893
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,16,20,3500.0,22851.0,1.59957
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,16,100,3500.0,22851.0,7.99785
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,32,5,3500.0,11450.5,0.200384
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,32,20,3500.0,11450.5,0.801535
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,32,100,3500.0,11450.5,4.007675
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,64,5,3500.0,5750.25,0.100629
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,64,20,3500.0,5750.25,0.402518
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,64,100,3500.0,5750.25,2.012588
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,128,5,3500.0,2900.125,0.050752
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,128,20,3500.0,2900.125,0.203009
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,128,100,3500.0,2900.125,1.015044
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,256,5,3500.0,1475.0625,0.025814
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,256,20,3500.0,1475.0625,0.103254
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,256,100,3500.0,1475.0625,0.516272
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,512,5,3500.0,762.53125,0.013344
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,512,20,3500.0,762.53125,0.053377
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,512,100,3500.0,762.53125,0.266886
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1024,5,3500.0,406.265625,0.00711
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1024,20,3500.0,406.265625,0.028439
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,1024,100,3500.0,406.265625,0.142193
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2048,5,3500.0,228.132812,0.003992
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2048,20,3500.0,228.132812,0.015969
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,2048,100,3500.0,228.132812,0.079846
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4096,5,3500.0,139.066406,0.002434
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4096,20,3500.0,139.066406,0.009735
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,plonk,65536,977.0,1152.0,7,1376.0,0.0,22016.0,eip2028,321800,364816.0,4096,100,3500.0,139.066406,0.048673
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,1,5,3500.0,3113698.0,54.489715
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,1,20,3500.0,3113698.0,217.95886
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,1,100,3500.0,3113698.0,1089.7943
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,2,5,3500.0,1556874.0,27.245295
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,2,20,3500.0,1556874.0,108.98118
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,2,100,3500.0,1556874.0,544.9059
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,4,5,3500.0,778462.0,13.623085
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,4,20,3500.0,778462.0,54.49234
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,4,100,3500.0,778462.0,272.4617
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,8,5,3500.0,389256.0,6.81198
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,8,20,3500.0,389256.0,27.24792
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,8,100,3500.0,389256.0,136.2396
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,16,5,3500.0,194653.0,3.406428
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,16,20,3500.0,194653.0,13.62571
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,16,100,3500.0,194653.0,68.12855
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,pcas,stark,65536,68066.5,68066.5,7,68290.5,0.0,1092648.0,eip2028,2000000,3113648.0,32,5,3500.0,97351.5,1.703651
